"Probes","Chr","Pos","deltaBeta","absDeltaBeta","DNAm_Effect","Author","Syndrome"
"cg15587771","chr7",4050875,-0.300794471032186,0.300794471032186,"Loss","Weksberg","Sotos"
"cg20339859","chr10",133811612,-0.300594674583796,0.300594674583796,"Loss","Weksberg","Sotos"
"cg19149031","chr6",160784044,-0.298462019644839,0.298462019644839,"Loss","Weksberg","Sotos"
"cg17324149","chr3",127725522,-0.301384421198668,0.301384421198668,"Loss","Weksberg","Sotos"
"cg02865928","chr17",47983346,-0.294446691342952,0.294446691342952,"Loss","Weksberg","Sotos"
"cg17289378","chr6",168773658,-0.291561906674208,0.291561906674208,"Loss","Weksberg","Sotos"
"cg26672426","chr9",132514582,-0.301366265704773,0.301366265704773,"Loss","Weksberg","Sotos"
"cg06950634","chr11",304351,-0.289748729522752,0.289748729522752,"Loss","Weksberg","Sotos"
"cg07951355","chr1",40123717,-0.301329060044395,0.301329060044395,"Loss","Weksberg","Sotos"
"cg19143959","chr15",40572794,-0.299639031409545,0.299639031409545,"Loss","Weksberg","Sotos"
"cg16454316","chr6",32847845,-0.288689861265261,0.288689861265261,"Loss","Weksberg","Sotos"
"cg04198698","chr15",62515913,-0.29587836281909,0.29587836281909,"Loss","Weksberg","Sotos"
"cg12288076","chr20",45170254,-0.300148377025527,0.300148377025527,"Loss","Weksberg","Sotos"
"cg08632909","chr11",70048796,-0.294310203218646,0.294310203218646,"Loss","Weksberg","Sotos"
"cg14897238","chr21",43198283,-0.299121068146504,0.299121068146504,"Loss","Weksberg","Sotos"
"cg03209412","chr4",183728196,-0.291718448612653,0.291718448612653,"Loss","Weksberg","Sotos"
"cg05308656","chr2",235406291,-0.301019326692564,0.301019326692564,"Loss","Weksberg","Sotos"
"cg18770763","chr11",724525,-0.300951045061043,0.300951045061043,"Loss","Weksberg","Sotos"
"cg13695585","chr6",30853014,-0.300363585349612,0.300363585349612,"Loss","Weksberg","Sotos"
"cg17382841","chr5",38445614,-0.295602097850679,0.295602097850679,"Loss","Weksberg","Sotos"
"cg08828723","chr6",32165176,-0.291151073938679,0.291151073938679,"Loss","Weksberg","Sotos"
"cg10714061","chr6",33714631,-0.294775505993341,0.294775505993341,"Loss","Weksberg","Sotos"
"cg03883572","chr5",66461884,-0.287512824750277,0.287512824750277,"Loss","Weksberg","Sotos"
"cg19645200","chr5",179816503,-0.293282890233074,0.293282890233074,"Loss","Weksberg","Sotos"
"cg23882131","chr11",68779826,-0.300842394894562,0.300842394894562,"Loss","Weksberg","Sotos"
"cg24210717","chr12",50497827,-0.300785027302997,0.300785027302997,"Loss","Weksberg","Sotos"
"cg03832522","chr2",218898668,-0.299395608990011,0.299395608990011,"Loss","Weksberg","Sotos"
"cg06351981","chr2",220350567,-0.29706416381798,0.29706416381798,"Loss","Weksberg","Sotos"
"cg05888252","chr1",175857819,-0.296851864039956,0.296851864039956,"Loss","Weksberg","Sotos"
"cg12684052","chr17",19883602,-0.294208055160932,0.294208055160932,"Loss","Weksberg","Sotos"
"cg03969301","chr2",11056425,-0.298934318201998,0.298934318201998,"Loss","Weksberg","Sotos"
"cg00412675","chr8",11577758,-0.289436168701443,0.289436168701443,"Loss","Weksberg","Sotos"
"cg14132536","chr9",130700442,-0.300610682352941,0.300610682352941,"Loss","Weksberg","Sotos"
"cg12451836","chr7",156736047,-0.299455464927858,0.299455464927858,"Loss","Weksberg","Sotos"
"cg19773546","chr17",45944339,-0.297165753163152,0.297165753163152,"Loss","Weksberg","Sotos"
"cg16228356","chr17",43848958,-0.29449312154273,0.29449312154273,"Loss","Weksberg","Sotos"
"cg06012872","chr10",45374841,-0.300555263041066,0.300555263041066,"Loss","Weksberg","Sotos"
"cg20091689","chr2",97524862,-0.296264717203108,0.296264717203108,"Loss","Weksberg","Sotos"
"cg21644489","chr15",63312170,-0.300184416759156,0.300184416759156,"Loss","Weksberg","Sotos"
"cg11426075","chr1",8086959,-0.294284494705882,0.294284494705882,"Loss","Weksberg","Sotos"
"cg03939719","chr12",49379062,-0.297460429411765,0.297460429411765,"Loss","Weksberg","Sotos"
"cg24360241","chr2",233370823,-0.296182919644839,0.296182919644839,"Loss","Weksberg","Sotos"
"cg17469265","chr4",39183353,-0.298834490566038,0.298834490566038,"Loss","Weksberg","Sotos"
"cg00537837","chr16",85363209,-0.296874045283019,0.296874045283019,"Loss","Weksberg","Sotos"
"cg01786973","chr9",127249749,-0.292491824861265,0.292491824861265,"Loss","Weksberg","Sotos"
"cg00463859","chr1",23750101,-0.297735650943396,0.297735650943396,"Loss","Weksberg","Sotos"
"cg09353289","chr10",102634946,-0.295038088679245,0.295038088679245,"Loss","Weksberg","Sotos"
"cg14896134","chr10",88295386,-0.300205577502775,0.300205577502775,"Loss","Weksberg","Sotos"
"cg05499178","chr11",69285980,-0.298305603995561,0.298305603995561,"Loss","Weksberg","Sotos"
"cg02760962","chr11",35683421,-0.300179971809101,0.300179971809101,"Loss","Weksberg","Sotos"
"cg11688949","chr8",27115956,-0.296954712208657,0.296954712208657,"Loss","Weksberg","Sotos"
"cg23647410","chr1",221051066,-0.298880098224195,0.298880098224195,"Loss","Weksberg","Sotos"
"cg02365397","chr15",40573976,-0.299570830965594,0.299570830965594,"Loss","Weksberg","Sotos"
"cg01968133","chr1",10711542,-0.287802922863485,0.287802922863485,"Loss","Weksberg","Sotos"
"cg15302379","chr10",102821848,-0.298025073251942,0.298025073251942,"Loss","Weksberg","Sotos"
"cg21225804","chr9",132934214,-0.299903498446171,0.299903498446171,"Loss","Weksberg","Sotos"
"cg15203566","chr5",115697446,-0.299881846614872,0.299881846614872,"Loss","Weksberg","Sotos"
"cg13477780","chr7",75897549,-0.297026989012209,0.297026989012209,"Loss","Weksberg","Sotos"
"cg10503232","chr11",2891495,-0.296706425194229,0.296706425194229,"Loss","Weksberg","Sotos"
"cg17726692","chr18",74240460,-0.299693566037736,0.299693566037736,"Loss","Weksberg","Sotos"
"cg15043318","chr5",170947897,-0.299677132630411,0.299677132630411,"Loss","Weksberg","Sotos"
"cg24279744","chr3",10408402,-0.297377043174251,0.297377043174251,"Loss","Weksberg","Sotos"
"cg24341311","chr3",126911844,-0.299605965260821,0.299605965260821,"Loss","Weksberg","Sotos"
"cg16844333","chr10",89167457,-0.295242296892342,0.295242296892342,"Loss","Weksberg","Sotos"
"cg03001867","chr16",47047897,-0.290341224084351,0.290341224084351,"Loss","Weksberg","Sotos"
"cg08572336","chr19",51165404,-0.296179697225305,0.296179697225305,"Loss","Weksberg","Sotos"
"cg24414344","chr17",39019556,-0.297858351720311,0.297858351720311,"Loss","Weksberg","Sotos"
"cg01168289","chr11",32421514,-0.299478046493213,0.299478046493213,"Loss","Weksberg","Sotos"
"cg19297232","chr16",68483021,-0.282862530410655,0.282862530410655,"Loss","Weksberg","Sotos"
"cg10638827","chr16",56665855,-0.295302052497225,0.295302052497225,"Loss","Weksberg","Sotos"
"cg12199221","chr5",83017078,-0.299376689278579,0.299376689278579,"Loss","Weksberg","Sotos"
"cg13445177","chr1",151967021,-0.299365917980022,0.299365917980022,"Loss","Weksberg","Sotos"
"cg19817820","chr10",135013791,-0.29458603618202,0.29458603618202,"Loss","Weksberg","Sotos"
"cg24067118","chr10",102806933,-0.29891085826859,0.29891085826859,"Loss","Weksberg","Sotos"
"cg00603340","chr5",180622072,-0.296695495005549,0.296695495005549,"Loss","Weksberg","Sotos"
"cg14972155","chr5",54281198,-0.299113233074362,0.299113233074362,"Loss","Weksberg","Sotos"
"cg10202113","chr1",98520089,-0.295677491786903,0.295677491786903,"Loss","Weksberg","Sotos"
"cg22624278","chr12",131237708,-0.299087434295228,0.299087434295228,"Loss","Weksberg","Sotos"
"cg14924160","chr13",41496235,-0.273173885016648,0.273173885016648,"Loss","Weksberg","Sotos"
"cg00493304","chr2",48844908,-0.289601152608213,0.289601152608213,"Loss","Weksberg","Sotos"
"cg02680050","chr12",133179887,-0.294967044395117,0.294967044395117,"Loss","Weksberg","Sotos"
"cg11146935","chr15",30336678,-0.280921816315205,0.280921816315205,"Loss","Weksberg","Sotos"
"cg03122247","chr4",170695598,-0.294241042619312,0.294241042619312,"Loss","Weksberg","Sotos"
"cg02431260","chr11",124628888,-0.297547290321865,0.297547290321865,"Loss","Weksberg","Sotos"
"cg24635754","chr1",117318185,-0.286946776803552,0.286946776803552,"Loss","Weksberg","Sotos"
"cg22471112","chr4",154125453,-0.298437254716981,0.298437254716981,"Loss","Weksberg","Sotos"
"cg01971227","chr16",3988694,-0.298705701187569,0.298705701187569,"Loss","Weksberg","Sotos"
"cg20480274","chr17",27313125,-0.293385600110988,0.293385600110988,"Loss","Weksberg","Sotos"
"cg05409945","chr12",52604025,-0.295115638623751,0.295115638623751,"Loss","Weksberg","Sotos"
"cg08817693","chr12",107348944,-0.290824065837104,0.290824065837104,"Loss","Weksberg","Sotos"
"cg00337187","chr6",3054716,-0.29533262463929,0.29533262463929,"Loss","Weksberg","Sotos"
"cg25944717","chr5",180648843,-0.295097909988901,0.295097909988901,"Loss","Weksberg","Sotos"
"cg05300029","chr14",21148957,-0.294960965482797,0.294960965482797,"Loss","Weksberg","Sotos"
"cg27244482","chr5",149669488,-0.29670266481687,0.29670266481687,"Loss","Weksberg","Sotos"
"cg08401657","chr6",10399046,-0.295308901886792,0.295308901886792,"Loss","Weksberg","Sotos"
"cg03012289","chr8",110374374,-0.286295257047725,0.286295257047725,"Loss","Weksberg","Sotos"
"cg14502850","chr12",49731991,-0.291047711209767,0.291047711209767,"Loss","Weksberg","Sotos"
"cg05157195","chr6",50820135,-0.283304941620422,0.283304941620422,"Loss","Weksberg","Sotos"
"cg14263391","chr17",37894014,-0.296039523196448,0.296039523196448,"Loss","Weksberg","Sotos"
"cg13337731","chr7",73011308,-0.298394668668147,0.298394668668147,"Loss","Weksberg","Sotos"
"cg10270430","chr6",34024362,-0.295398701220866,0.295398701220866,"Loss","Weksberg","Sotos"
"cg02052758","chr7",55430948,-0.284336705993341,0.284336705993341,"Loss","Weksberg","Sotos"
"cg08421934","chr6",33942413,-0.295724289012209,0.295724289012209,"Loss","Weksberg","Sotos"
"cg23851167","chr20",62131189,-0.296471023751387,0.296471023751387,"Loss","Weksberg","Sotos"
"cg06042504","chr8",55087323,-0.293590260044395,0.293590260044395,"Loss","Weksberg","Sotos"
"cg27385590","chr7",49619841,-0.298309538290788,0.298309538290788,"Loss","Weksberg","Sotos"
"cg03697173","chr7",4877433,-0.298282667036626,0.298282667036626,"Loss","Weksberg","Sotos"
"cg01811796","chr1",26233565,-0.298053747480577,0.298053747480577,"Loss","Weksberg","Sotos"
"cg18045195","chr2",45178950,-0.297153291786903,0.297153291786903,"Loss","Weksberg","Sotos"
"cg13521842","chr14",101036202,-0.291977008668146,0.291977008668146,"Loss","Weksberg","Sotos"
"cg05998295","chr8",21775764,-0.29517776745283,0.29517776745283,"Loss","Weksberg","Sotos"
"cg15974931","chr8",110374294,-0.289023302663707,0.289023302663707,"Loss","Weksberg","Sotos"
"cg08231697","chr1",157165335,-0.297571923973363,0.297571923973363,"Loss","Weksberg","Sotos"
"cg11676353","chr1",39548001,-0.298073451387347,0.298073451387347,"Loss","Weksberg","Sotos"
"cg00933542","chr6",150070202,-0.291144911764706,0.291144911764706,"Loss","Weksberg","Sotos"
"cg10217202","chr14",62331131,-0.298031783240843,0.298031783240843,"Loss","Weksberg","Sotos"
"cg25974617","chr8",71520962,-0.293802379578246,0.293802379578246,"Loss","Weksberg","Sotos"
"cg01499518","chr7",75890022,-0.298005033407325,0.298005033407325,"Loss","Weksberg","Sotos"
"cg05714552","chr6",32118295,-0.296743869322974,0.296743869322974,"Loss","Weksberg","Sotos"
"cg05586134","chr6",42892994,-0.295462193784684,0.295462193784684,"Loss","Weksberg","Sotos"
"cg06419659","chr1",153600132,-0.296057152863485,0.296057152863485,"Loss","Weksberg","Sotos"
"cg03043822","chr22",25160098,-0.292863275582686,0.292863275582686,"Loss","Weksberg","Sotos"
"cg05390307","chr11",125366499,-0.296203611653718,0.296203611653718,"Loss","Weksberg","Sotos"
"cg14089881","chr1",6296630,-0.291934447946726,0.291934447946726,"Loss","Weksberg","Sotos"
"cg09168805","chr1",94514548,-0.294069141065483,0.294069141065483,"Loss","Weksberg","Sotos"
"cg14991769","chr7",150497157,-0.295159817358491,0.295159817358491,"Loss","Weksberg","Sotos"
"cg09411356","chr1",228395756,-0.297095684572697,0.297095684572697,"Loss","Weksberg","Sotos"
"cg18025886","chr3",196750939,-0.294263127968923,0.294263127968923,"Loss","Weksberg","Sotos"
"cg24599107","chr1",161049443,-0.297439547835738,0.297439547835738,"Loss","Weksberg","Sotos"
"cg02989255","chr6",32063774,-0.29539786681465,0.29539786681465,"Loss","Weksberg","Sotos"
"cg04229928","chr11",119303807,-0.292290350353774,0.292290350353774,"Loss","Weksberg","Sotos"
"cg26174326","chr6",26016674,-0.296714859600444,0.296714859600444,"Loss","Weksberg","Sotos"
"cg13220917","chr2",242480249,-0.297383506881243,0.297383506881243,"Loss","Weksberg","Sotos"
"cg07935320","chr8",124218630,-0.297383190677026,0.297383190677026,"Loss","Weksberg","Sotos"
"cg03684807","chr22",46457384,-0.294926665593785,0.294926665593785,"Loss","Weksberg","Sotos"
"cg03521737","chr1",181159001,-0.296261615760266,0.296261615760266,"Loss","Weksberg","Sotos"
"cg22986999","chr11",68781976,-0.295832909655938,0.295832909655938,"Loss","Weksberg","Sotos"
"cg12793610","chr4",154125637,-0.297309431964484,0.297309431964484,"Loss","Weksberg","Sotos"
"cg17818731","chr2",43295753,-0.291797088568257,0.291797088568257,"Loss","Weksberg","Sotos"
"cg18798774","chr10",118453649,-0.296867224861265,0.296867224861265,"Loss","Weksberg","Sotos"
"cg00701706","chr17",72931632,-0.296987674250832,0.296987674250832,"Loss","Weksberg","Sotos"
"cg04631458","chr7",1329462,-0.296864128190899,0.296864128190899,"Loss","Weksberg","Sotos"
"cg02400092","chr11",130185384,-0.296485760803167,0.296485760803167,"Loss","Weksberg","Sotos"
"cg05373875","chr20",18485171,-0.286729588568258,0.286729588568258,"Loss","Weksberg","Sotos"
"cg02479842","chr2",11123536,-0.288703579134295,0.288703579134295,"Loss","Weksberg","Sotos"
"cg04312620","chr20",50419214,-0.293872293229745,0.293872293229745,"Loss","Weksberg","Sotos"
"cg13970894","chr10",134619422,-0.293011313762486,0.293011313762486,"Loss","Weksberg","Sotos"
"cg10365312","chr20",43744110,-0.296952749611543,0.296952749611543,"Loss","Weksberg","Sotos"
"cg19590598","chr2",127782813,-0.29653942563818,0.29653942563818,"Loss","Weksberg","Sotos"
"cg26019584","chr19",1302689,-0.296925656048835,0.296925656048835,"Loss","Weksberg","Sotos"
"cg12838168","chr3",194085842,-0.29158171609323,0.29158171609323,"Loss","Weksberg","Sotos"
"cg22172057","chr10",1405937,-0.296774823085461,0.296774823085461,"Loss","Weksberg","Sotos"
"cg00976097","chr5",421733,-0.296772818756937,0.296772818756937,"Loss","Weksberg","Sotos"
"cg07586026","chr1",12600225,-0.296758565704772,0.296758565704772,"Loss","Weksberg","Sotos"
"cg04462774","chr12",50368110,-0.291200624972253,0.291200624972253,"Loss","Weksberg","Sotos"
"cg05661164","chr12",52715043,-0.283726951720311,0.283726951720311,"Loss","Weksberg","Sotos"
"cg14508777","chr3",42847116,-0.295909826082131,0.295909826082131,"Loss","Weksberg","Sotos"
"cg10866062","chr17",72358370,-0.296475992119867,0.296475992119867,"Loss","Weksberg","Sotos"
"cg20958628","chr1",15249874,-0.296563445615982,0.296563445615982,"Loss","Weksberg","Sotos"
"cg01477942","chr10",2978022,-0.292626272697003,0.292626272697003,"Loss","Weksberg","Sotos"
"cg16428357","chr20",34190258,-0.287591043396226,0.287591043396226,"Loss","Weksberg","Sotos"
"cg10770023","chr22",51016644,-0.290181206215316,0.290181206215316,"Loss","Weksberg","Sotos"
"cg20785560","chr1",78511235,-0.294229773485017,0.294229773485017,"Loss","Weksberg","Sotos"
"cg18224262","chr18",56436255,-0.296359244395117,0.296359244395117,"Loss","Weksberg","Sotos"
"cg16074228","chr6",74072261,-0.287823588235294,0.287823588235294,"Loss","Weksberg","Sotos"
"cg06221946","chr1",32802312,-0.289065499556049,0.289065499556049,"Loss","Weksberg","Sotos"
"cg17434154","chr1",217306590,-0.296266379356271,0.296266379356271,"Loss","Weksberg","Sotos"
"cg18046394","chr7",29924165,-0.294116463485017,0.294116463485017,"Loss","Weksberg","Sotos"
"cg09576209","chr12",2339614,-0.295189578190899,0.295189578190899,"Loss","Weksberg","Sotos"
"cg23358886","chr1",211652741,-0.294645037258602,0.294645037258602,"Loss","Weksberg","Sotos"
"cg01801826","chr8",1766281,-0.290380031187569,0.290380031187569,"Loss","Weksberg","Sotos"
"cg25763520","chr12",49687715,-0.295939607991121,0.295939607991121,"Loss","Weksberg","Sotos"
"cg24152179","chr22",19750918,-0.295846439400666,0.295846439400666,"Loss","Weksberg","Sotos"
"cg19774782","chr10",123909356,-0.292101387014428,0.292101387014428,"Loss","Weksberg","Sotos"
"cg20292791","chr1",58089357,-0.290495313122172,0.290495313122172,"Loss","Weksberg","Sotos"
"cg13526469","chr3",13245693,-0.292779264034406,0.292779264034406,"Loss","Weksberg","Sotos"
"cg24639679","chr6",32847590,-0.279417946719457,0.279417946719457,"Loss","Weksberg","Sotos"
"cg18038544","chr3",14576099,-0.290073419711538,0.290073419711538,"Loss","Weksberg","Sotos"
"cg14135852","chrX",118357181,-0.294634683129856,0.294634683129856,"Loss","Weksberg","Sotos"
"cg00063006","chr6",32847530,-0.278562999445061,0.278562999445061,"Loss","Weksberg","Sotos"
"cg03546360","chr1",12675968,-0.295279453718091,0.295279453718091,"Loss","Weksberg","Sotos"
"cg27051129","chr13",51417977,-0.294736774694784,0.294736774694784,"Loss","Weksberg","Sotos"
"cg24557048","chr1",2063799,-0.288998251720311,0.288998251720311,"Loss","Weksberg","Sotos"
"cg07115262","chr12",52702819,-0.293056120532741,0.293056120532741,"Loss","Weksberg","Sotos"
"cg02413092","chr7",156741538,-0.295477806659267,0.295477806659267,"Loss","Weksberg","Sotos"
"cg26586027","chr18",12068363,-0.282540050961538,0.282540050961538,"Loss","Weksberg","Sotos"
"cg00178928","chr2",233366275,-0.294179547502775,0.294179547502775,"Loss","Weksberg","Sotos"
"cg20949251","chr6",7432666,-0.289273820310766,0.289273820310766,"Loss","Weksberg","Sotos"
"cg05877550","chr16",85369038,-0.289978101220866,0.289978101220866,"Loss","Weksberg","Sotos"
"cg07296387","chr20",44838981,-0.295329811986681,0.295329811986681,"Loss","Weksberg","Sotos"
"cg10052908","chr6",74063522,-0.279906964372919,0.279906964372919,"Loss","Weksberg","Sotos"
"cg08374687","chr4",123300658,-0.281052529744728,0.281052529744728,"Loss","Weksberg","Sotos"
"cg25075776","chr6",30848828,-0.29523606381798,0.29523606381798,"Loss","Weksberg","Sotos"
"cg19228034","chr7",92672812,-0.293439128301887,0.293439128301887,"Loss","Weksberg","Sotos"
"cg26537280","chr1",95699037,-0.293363158934517,0.293363158934517,"Loss","Weksberg","Sotos"
"cg14769703","chr10",43818695,-0.294767429909502,0.294767429909502,"Loss","Weksberg","Sotos"
"cg14286514","chr9",32525315,-0.292015169700333,0.292015169700333,"Loss","Weksberg","Sotos"
"cg22897224","chr22",25160406,-0.289570670699223,0.289570670699223,"Loss","Weksberg","Sotos"
"cg21052104","chr5",178712636,-0.292160466259711,0.292160466259711,"Loss","Weksberg","Sotos"
"cg09482093","chr17",19314328,-0.292875375693674,0.292875375693674,"Loss","Weksberg","Sotos"
"cg06201514","chr2",1817409,-0.295106622308546,0.295106622308546,"Loss","Weksberg","Sotos"
"cg02068015","chr22",17848581,-0.295097590566038,0.295097590566038,"Loss","Weksberg","Sotos"
"cg26006084","chr5",171616571,-0.295097212763596,0.295097212763596,"Loss","Weksberg","Sotos"
